"row#","Name","FIPS","Source","Life Expectancy","Self-Reported Physical Health","Self-Reported Mental Health","Drug Overdose Deaths per 100,000 People","Alcohol Abuse","Suicide Rates","Current Diabetes","Current Adult Asthma","Stroke","COPD","CHD","Cancer","High Blood Pressure","Cholesterol Screening","Routine Doctor Visit","Colonoscopy","Mammogram","Older Men Preventive Screening","Older Women Preventive Screening","Dental Exams","COVID-19 Deaths","Hepatitis A","Hepatitis B","HIV","Chlamydia","Gonorrhea","Syphilis","Infant Mortality","Low birthweight","Pre-term birth","Childhood Asthma","Teen births","ADHD Prevalence","ADHD Treatment","Child Mortality","Free or Reduced Price School Lunch","Proximity to Nursing Homes","Number of Hospital Beds per 10,000 people","Covid-19 Vaccination Rates","Medically Underserved Areas","Current Lack of Health Insurance","Proximity to hospitals","Below Poverty","Unemployed","Low Income","No High School Diploma","Homicide Rate","Gun Violence","Religious Organizations","Civic and Social Organizations","Aged 65 or Older","Aged 17 or Younger","Civilian with a Disability","Single-Parent Households","Foster Children","Minority","Speaks English Less than Well","Undocumented Population","Hate Crimes","Prison Population","Redlining","Homeless Population","Veterans Population","Multi-Unit Structures","Mobile Homes","Crowding","No Vehicle","Group Quarters","Housing Foreclosure Risk","Percent of Housing Units Built Between 1940-1969 as of 2015-2019","Delay (congestion) per capita/census tract","Flooding risk to roads","Lane miles per capita","Road Quality and Maintenance","Public Transit Performance","Bridge Quality and Maintenance","Walkability","Bikability","Residential Energy Cost Burden","Share of energy from fossil fuels","EV Charging Stations","Modified Retail Food Environment Index","Food Insecurity","Access to Healthy Foods","Indoor Plumbing","Percent of Household with no internet access","Percent of household with smartphone but no other device.","Percent of Unbanked Households","Payday lending rank","Housing Affordability (renters)","Housing Affordability (owners)","Tax Base: Median Real Estate Taxes Paid","Voter Turnout 2020","Public Library Locations","HUD Public Housing","Aggregate funding amount for HUD grants","Total vehicle miles traveled per capita","Passenger vehicle miles traveled per capita","Truck vehicle miles traveled per capita","Heavy Duty Vehicle vehicle miles traveled per capita","Proximity to Ports","Rail Crossings","Traffic Proximity and Volume","National Transportation Noise Map","Risk-Screening Environmental Indicators (RSEI)","Air Tox Respiratory","Air Tox Neurological","Air Tox Liver","Air Tox Developmental","Air Tox Reproductive","Air Tox Kidney","Air Tox Immunological","Air Tox Thyroid","Air Tox Total Cancer Risk","Black Carbon","Agricultural pesticides","Lead Paint: % housing units built before 1960","Lead in drinking water violations","Superfund Sites","Brownfields","Stream Toxicity Risk-Screening Environmental Indicators (RSEI)","Proximity to facilities participating in air markets","NPL sites","Hazardous Waste Management Facilities (TSDFs)","Hazardous Waste Generator/Incinerators","Facilities with Enforcement or Violation","Landfills","TSCA Facilities","Risk Management Plan Facilities","Chemical Manufacturers","Metal Recyclers","Active Oil and Gas Wells","Annual average PM2.5 concentrations","NO2 concentration","Ozone concentration","Parks and Greenspace","Impermeable Surfaces","Forest Land Cover","Native American Lands","Temperature-related mortality","Deaths from climate disasters","Increased PM2.5 mortality - CVD (ages 65+)","Increased Ozone mortality (all ages)","Increase in childhood asthma incidence","Aedes albopictus dengue transmission increase","Aedes aegypti dengue transmission increase","Aedes aegypti zika transmission increase","FEMA Hazard Mitigation Grants","Flooding risk to properties","Wildfire risk to properties","Property taxes expected to be lost by 2045 due to chronic inundation","Cost of climate disasters","High-Risk Jobs Productivity (% Change)","Yields (% change)","Outdoor workers - work days at risk per year","Expected Annual Loss - Agriculture Value","Expected Annual Loss - Building Value","Expected Annual Loss - Population Equivalence","Residential Energy Expenditures (% change)","Share of Jobs in Agriculture","State energy-related carbon dioxide emissions by year","Methane Emissions","Property Crimes (% change)","Violent Crimes (% change)","Cold Wave - Annualized Frequency","Days with maximum temperature above 35C","Days with maximum temperature above 40C","Frost Days","Maximum of maximum temperatures","Mean temperature","Urban Heat Island Extreme Heat Days","Drought - Annualized Frequency","Consecutive Dry Days","Wildfire - Annualized Frequency","Surface PM2.5","Snowfall","Standardized Precip Index","Total Precipitation","Coastal Flooding - Annualized Frequency","Riverine Flooding - Annualized Frequency","Sea Level Rise","Hurricane - Annualized Frequency","Tornado - Annualized Frequency","Winter Weather - Annualized Frequency"
1241,"MI, Benzie","26019","+44.6486213,-086.4943167",0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,1,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0.666666666666667,0,0.166666666666667,1,0,1,0,1,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0,0,1,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,0.166666666666667,0.333333333333333,0.333333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0.666666666666667,0.166666666666667,1,1,0,0,1,0.166666666666667,0.666666666666667,1,0,1,1,0.666666666666667,0,0,0,0,0.166666666666667,0.166666666666667,1,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,1,0,0,1,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,1,0.166666666666667,0.166666666666667,0.166666666666667
1242,"MI, Berrien","26021","+41.7926389,-086.7418216",0.0408163265306122,0.0204081632653061,0.0204081632653061,0,0.0204081632653061,0,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163265306122449,0,0,0,0.0204081632653061,0.102040816326531,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0,0,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0,0.0204081632653061,0.0204081632653061,0,0,0,0,0,0,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0,0.0204081632653061,0.26530612244898,0,0.0816326530612245,0.183673469387755,0.102040816326531,0.816326530612245,0.224489795918367,0.0204081632653061,0.0204081632653061,0,0.224489795918367,0.0408163265306122,0,0,0,0,0.0204081632653061,0,0,0,0,0.0204081632653061,0,0.0204081632653061,0.897959183673469,0,0.0816326530612245,0.0816326530612245,0.0816326530612245,0.0816326530612245,1,0.0204081632653061,0.0204081632653061,0.122448979591837,0,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0,0,0,0,0.346938775510204,0.163265306122449,0.0408163265306122,0.979591836734694,0,0,1,0,0.755102040816326,0.816326530612245,0,0.326530612244898,0.448979591836735,1,0,0,0,0,0.0204081632653061,0.0204081632653061,1,0,0,0.0204081632653061,0.0204081632653061,0.0204081632653061,0,0,0,0,0,0,1,0,0,0,0,0.0204081632653061,0.0204081632653061,0.0204081632653061,0,0,0,0,0,0,0.0204081632653061,0,0,0,0,0,0,0.0204081632653061,0,0.0204081632653061,0,0,0,0,0.0204081632653061,0.0204081632653061,1,0.0204081632653061,0.0204081632653061,0.0204081632653061
1243,"MI, Branch","26023","+41.9185851,-085.0665229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0.0833333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0833333333333333,0.166666666666667,0.333333333333333,0.583333333333333,0,0,0,0.0833333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.833333333333333,0,0,0,0,0,1,0,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,1,0,0,1,0,1,1,0,0.0833333333333333,0.333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1244,"MI, Calhoun","26025","+42.2429896,-085.0123853",0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205128205128,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.0512820512820513,0.0512820512820513,0.666666666666667,0.333333333333333,0,0,0,0.0769230769230769,0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0,0.0512820512820513,0.897435897435897,0,0,0,0,0,1,0,0.0769230769230769,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487179487179487,0.0256410256410256,0,1,0,0,1,0,0.435897435897436,0.717948717948718,0,0.102564102564103,0.358974358974359,0.82051282051282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1245,"MI, Cass","26027","+41.9162400,-085.9994574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0,0,0,0,0.363636363636364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545,0,0,0.363636363636364,0.272727272727273,0.545454545454545,0.727272727272727,0,0,1,0.545454545454545,0.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.909090909090909,0,0,0,0,0,1,0,0.181818181818182,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636363636,0.454545454545455,0.454545454545455,1,0,0,1,0,1,0.636363636363636,0,0,1,0.818181818181818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1246,"MI, Charlevoix","26029","+45.5131638,-085.4503920",0.142857142857143,0.0714285714285714,0.0714285714285714,0,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,1,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0.0714285714285714,1,0.0714285714285714,0.142857142857143,0.571428571428571,0.0714285714285714,0.857142857142857,0.714285714285714,0.142857142857143,0.0714285714285714,0,0.214285714285714,1,0,0,0.214285714285714,0,0.0714285714285714,0,0,0,0,0.0714285714285714,0,0,0.785714285714286,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,1,0.0714285714285714,0.357142857142857,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0,0,0,0.642857142857143,0.142857142857143,0.357142857142857,1,0,0,1,0.0714285714285714,0.714285714285714,1,0,0.5,1,0.785714285714286,0,0,0,0,0.0714285714285714,0.0714285714285714,1,0,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,1,0,0,0,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0.0714285714285714,0,0.0714285714285714,0,0,0,0,0.0714285714285714,0.0714285714285714,1,0.0714285714285714,0.0714285714285714,0.0714285714285714
1247,"MI, Cheboygan","26031","+45.4761203,-084.4952706",0.111111111111111,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,1,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0.111111111111111,1,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.666666666666667,0.777777777777778,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0.111111111111111,0,0,0,0,0.111111111111111,0,0,0.888888888888889,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,1,0.111111111111111,0.111111111111111,0.222222222222222,0.333333333333333,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,1,0,0.555555555555556,1,0,0,1,0.111111111111111,0.777777777777778,1,0,1,1,0.888888888888889,0,0,0,0,0,0,1,0,0,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0,0,1,0,0,1,0,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111,0,0,0,0,0.111111111111111,0.111111111111111,1,0.111111111111111,0.111111111111111,0.111111111111111
1248,"MI, Chippewa","26033","+46.3218192,-084.5206297",0.3125,0.25,0.25,0,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3125,0.25,0.3125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0.25,0.0625,0.3125,0.3125,0.1875,0.1875,1,0,0.1875,0.1875,0.1875,0.1875,0.3125,0.1875,0,0.1875,0.1875,0,0,0,0,0,0,0.1875,0.3125,0.1875,0.3125,0.1875,0,0.3125,1,0.125,0.25,0.6875,0.5625,0.6875,0.5,0.0625,0.3125,0,0.625,0.3125,0,0,0.375,0,0.3125,0,0,0,0,0.3125,0,0.5,0.875,0,0.25,0.25,0.25,0.25,0.875,0.125,0.375,0.1875,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0.625,0.1875,0.375,1,0,0,1,0,0.875,1,0,1,1,1,0,0,0,0,0.125,0.125,1,0,0,0.1875,0.1875,0.3125,0,0,0,0,0,0,1,0,0,1,0,0.125,0.125,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0.125,0.125,1,0.125,0.125,0.125
1249,"MI, Clare","26035","+43.9911368,-084.8383253",0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545454545,0,0,0,0,0.0909090909090909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.454545454545455,0.818181818181818,0.818181818181818,0.0909090909090909,0,0,0.636363636363636,1,0,0,0.272727272727273,0,0,0,0,0,0,0,0,0.272727272727273,1,0,0,0,0,0,1,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727272727,0.181818181818182,0.545454545454545,1,0,0,1,0.272727272727273,0.545454545454545,1,0,0.727272727272727,0.727272727272727,0.0909090909090909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1250,"MI, Clinton","26037","+42.9504550,-084.5916949",0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727272727,0,0,0,0,0.0454545454545455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0.0909090909090909,0.272727272727273,0.136363636363636,0.590909090909091,0.545454545454545,0,0,0,0.227272727272727,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.954545454545455,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,1,0,0.0909090909090909,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636363636,0,0.0454545454545455,1,0,0,1,0,0.681818181818182,0.681818181818182,0,0.272727272727273,0.636363636363636,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1251,"MI, Crawford","26039","+44.6802083,-084.6111321",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.6,0.6,1,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6,0,0,1,0.2,0.8,0.2,0,0.6,1,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1252,"MI, Delta","26041","+45.8051009,-086.9013728",0.153846153846154,0.153846153846154,0.153846153846154,0,0.153846153846154,0,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0,0.153846153846154,0,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,1,0,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0,0.153846153846154,0.153846153846154,0,0,0,0,0,0,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0,0.153846153846154,1,0.153846153846154,0.153846153846154,0.153846153846154,0.384615384615385,0.769230769230769,0.538461538461538,0.0769230769230769,0.153846153846154,0,0.384615384615385,0.153846153846154,0,0,0.230769230769231,0,0.153846153846154,0,0,0,0,0.153846153846154,0,0.230769230769231,0.769230769230769,0,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,1,0.153846153846154,0.153846153846154,0.153846153846154,0,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0,0,0,0,1,0,0.384615384615385,1,0,0,1,0.0769230769230769,0.461538461538462,0.538461538461538,0,1,1,1,0,0,0,0,0.153846153846154,0.153846153846154,1,0,0,0.153846153846154,0.153846153846154,0.153846153846154,0,0,0,0,0,0,1,0,0,0,0,0.153846153846154,0.153846153846154,0.153846153846154,0,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0,0.153846153846154,0,0.153846153846154,0,0,0,0,0.153846153846154,0.153846153846154,1,1,0.153846153846154,0.153846153846154
1253,"MI, Dickinson","26043","+46.0128231,-087.8661191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.142857142857143,0.571428571428571,0.428571428571429,0,0,0,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0.714285714285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.142857142857143,1,0,0,1,0,1,0.285714285714286,0,0.142857142857143,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1254,"MI, Eaton","26045","+42.5896144,-084.8465237",0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0714285714285714,0,0.678571428571429,0.357142857142857,0,0,0,0.321428571428571,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.928571428571429,0,0,0,0,0,1,0,0.0357142857142857,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535714285714286,0,0.0714285714285714,0.642857142857143,0,0,1,0,0.75,0.571428571428571,0,0.321428571428571,0.607142857142857,0.857142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1255,"MI, Emmet","26047","+45.5900944,-084.9868217",0.222222222222222,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,1,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0.111111111111111,1,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,1,0.555555555555556,0,0.111111111111111,1,0,0.111111111111111,0,0,0,0,0.111111111111111,0,0,0,0,0.111111111111111,0,0.111111111111111,1,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,1,0.111111111111111,0.111111111111111,0.333333333333333,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0.444444444444444,0.111111111111111,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0,1,1,0,0,0,0,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111,0,0,0,0,0.111111111111111,0.111111111111111,1,0.111111111111111,0.111111111111111,0.111111111111111
1256,"MI, Genesee","26049","+43.0210768,-083.7063718",0.0916030534351145,0.0152671755725191,0.0152671755725191,0,0.0152671755725191,0,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16030534351145,0,0,0,0.0152671755725191,0.0534351145038168,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0,0,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0,0.00763358778625954,0.00763358778625954,0,0,0,0,0,0,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0,0.00763358778625954,0.0763358778625954,0,0.00763358778625954,0.106870229007634,0.137404580152672,0.679389312977099,0.206106870229008,0.00763358778625954,0.00763358778625954,0,0.290076335877863,0.0381679389312977,0,0,0.114503816793893,0,0.00763358778625954,0,0,0,0,0.0229007633587786,0,0.465648854961832,0.931297709923664,0,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,1,0,0.0305343511450382,0.0534351145038168,0,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0,0,0,0,0.923664122137404,0.114503816793893,0.358778625954198,0.748091603053435,0,0,1,0,0.816793893129771,0.801526717557252,0,0.33587786259542,0.473282442748092,0.961832061068702,0,0,0,0,0,0,1,0,0,0.0152671755725191,0.00763358778625954,0.0152671755725191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1257,"MI, Gladwin","26051","+43.9897504,-084.3898162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0.111111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.777777777777778,0.555555555555556,0.666666666666667,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.888888888888889,0,0,0,0,0,1,0,1,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,0.444444444444444,1,0,0,1,0,1,1,0,0.555555555555556,1,0.111111111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
