row#,Name,FIPS,Source,ToxPi Score,Sectors Vulnerable to Disruption,Costs of Climate Disasters
61697,"TX, Bastrop, 48021950501",48021950501,"+30.2176551,-097.2874520",0.667209045182688,0.843172951885566,0.49124513847981
61698,"TX, Bastrop, 48021950502",48021950502,"+30.1495553,-097.1883893",0.681137362854089,0.843172951885566,0.519101773822613
61699,"TX, Bastrop, 48021950600",48021950600,"+29.9734654,-097.2290739",0.678544795576949,0.843172951885566,0.513916639268333
61700,"TX, Bastrop, 48021950700",48021950700,"+30.0253706,-097.1844320",0.656121781206977,0.843172951885566,0.469070610528389
61701,"TX, Bastrop, 48021950801",48021950801,"+30.0544514,-097.5124428",0.665430405555166,0.843172951885566,0.487687859224767
61702,"TX, Bastrop, 48021950802",48021950802,"+29.9863967,-097.5023064",0.668183758161957,0.843172951885566,0.493194564438348
61703,"TX, Baylor, 48023950300",48023950300,"+33.6181716,-099.1972280",0.664201794070636,0.941509821367463,0.38689376677381
61704,"TX, Bee, 48025950100",48025950100,"+28.6034525,-097.9002065",0.69368892877182,0.872520703579495,0.514857153964145
61705,"TX, Bee, 48025950201",48025950201,"+28.3280766,-097.5615243",0.68702595393879,0.872520703579495,0.501531204298085
61706,"TX, Bee, 48025950202",48025950202,"+28.4270428,-097.6847383",0.710892959044427,0.872520703579495,0.549265214509359
61707,"TX, Bee, 48025950300",48025950300,"+28.4206925,-097.7544627",0.694840582544484,0.872520703579495,0.517160461509474
61708,"TX, Bee, 48025950400",48025950400,"+28.4029499,-097.7596601",0.679753687330242,0.872520703579495,0.48698667108099
61709,"TX, Bee, 48025950500",48025950500,"+28.3915547,-097.7416652",0.699197941908794,0.872520703579495,0.525875180238092
61710,"TX, Bee, 48025950600",48025950600,"+28.2168515,-097.6797756",0.691645647262003,0.872520703579495,0.51077059094451
61711,"TX, Bell, 48027020100",48027020100,"+31.1339479,-097.2309224",0.423913978417224,0.347669564027103,0.500158392807346
61712,"TX, Bell, 48027020201",48027020201,"+31.1257399,-097.4705813",0.408357805446586,0.347669564027103,0.469046046866069
61713,"TX, Bell, 48027020202",48027020202,"+31.2238119,-097.4635468",0.419546618051549,0.347669564027103,0.491423672075996
61714,"TX, Bell, 48027020300",48027020300,"+31.1446935,-097.4050097",0.42022822476002,0.347669564027103,0.492786885492937
61715,"TX, Bell, 48027020401",48027020401,"+31.1468099,-097.3473883",0.393379382631773,0.347669564027103,0.439089201236444
61716,"TX, Bell, 48027020402",48027020402,"+31.1257959,-097.2993477",0.38678179896152,0.347669564027103,0.425894033895937
61717,"TX, Bell, 48027020500",48027020500,"+31.1211444,-097.3304656",0.385291649758012,0.347669564027103,0.422913735488922
61718,"TX, Bell, 48027020600",48027020600,"+31.1154154,-097.3428233",0.362694002518037,0.347669564027103,0.377718441008972
61719,"TX, Bell, 48027020701",48027020701,"+31.0981813,-097.3411310",0.322706152518492,0.347669564027103,0.29774274100988
61720,"TX, Bell, 48027020702",48027020702,"+31.1006991,-097.3522181",0.356788795865418,0.347669564027103,0.365908027703733
61721,"TX, Bell, 48027020800",48027020800,"+31.0543550,-097.3031304",0.388074236061103,0.347669564027103,0.428478908095103
61722,"TX, Bell, 48027020900",48027020900,"+31.0546474,-097.3328749",0.384443103257512,0.347669564027103,0.421216642487921
61723,"TX, Bell, 48027021000",48027021000,"+31.0807808,-097.3560713",0.38464850843941,0.347669564027103,0.421627452851717
61724,"TX, Bell, 48027021100",48027021100,"+31.0854017,-097.3734199",0.386029415935691,0.347669564027103,0.424389267844279
61725,"TX, Bell, 48027021201",48027021201,"+31.1159206,-097.3896796",0.369423907129439,0.347669564027103,0.391178250231774
61726,"TX, Bell, 48027021202",48027021202,"+31.1023172,-097.3778181",0.386801031656454,0.347669564027103,0.425932499285805
61727,"TX, Bell, 48027021203",48027021203,"+31.0790633,-097.4082876",0.397940608562386,0.347669564027103,0.448211653097669
61728,"TX, Bell, 48027021301",48027021301,"+31.0583577,-097.3828939",0.383820733249439,0.347669564027103,0.419971902471775
61729,"TX, Bell, 48027021302",48027021302,"+31.0695850,-097.3904435",0.376974663160635,0.347669564027103,0.406279762294166
61730,"TX, Bell, 48027021303",48027021303,"+31.0508219,-097.3732114",0.408874780286419,0.347669564027103,0.470079996545736
61731,"TX, Bell, 48027021400",48027021400,"+31.0068132,-097.3393089",0.404709747871453,0.347669564027103,0.461749931715803
61732,"TX, Bell, 48027021500",48027021500,"+31.0147032,-097.4507682",0.4174248671464,0.347669564027103,0.487180170265698
61733,"TX, Bell, 48027021601",48027021601,"+31.0620719,-097.4887008",0.397539029892158,0.347669564027103,0.447408495757213
61734,"TX, Bell, 48027021602",48027021602,"+31.0742663,-097.4979392",0.374492106898519,0.347669564027103,0.401314649769934
61735,"TX, Bell, 48027021700",48027021700,"+31.0970998,-097.4916389",0.41189739062229,0.347669564027103,0.476125217217477
61736,"TX, Bell, 48027021800",48027021800,"+31.0573025,-097.5782512",0.421371416146913,0.347669564027103,0.495073268266724
61737,"TX, Bell, 48027021901",48027021901,"+31.0768369,-097.6650689",0.347683268775735,0.347669564027103,0.347696973524367
61738,"TX, Bell, 48027021903",48027021903,"+31.0580126,-097.6644104",0.398829928376147,0.347669564027103,0.44999029272519
61739,"TX, Bell, 48027021904",48027021904,"+31.0394549,-097.6463283",0.407694662125252,0.347669564027103,0.467719760223402
61740,"TX, Bell, 48027022000",48027022000,"+31.1099592,-097.6367188",0.415266189466977,0.347669564027103,0.482862814906852
61741,"TX, Bell, 48027022101",48027022101,"+31.1251128,-097.6995328",0.36920388509939,0.347669564027103,0.390738206171678
61742,"TX, Bell, 48027022103",48027022103,"+31.1337539,-097.6901458",0.383959977960763,0.347669564027103,0.420250391894423
61743,"TX, Bell, 48027022104",48027022104,"+31.1194296,-097.6776398",0.37053247966545,0.347669564027103,0.393395395303797
61744,"TX, Bell, 48027022105",48027022105,"+31.1262829,-097.6734461",0.354340858454183,0.347669564027103,0.361012152881264
61745,"TX, Bell, 48027022200",48027022200,"+31.1114462,-097.6874668",0.377857828512017,0.347669564027103,0.40804609299693
61746,"TX, Bell, 48027022300",48027022300,"+31.0956998,-097.6910884",0.389768251830914,0.347669564027103,0.431866939634725
61747,"TX, Bell, 48027022401",48027022401,"+31.0926953,-097.7079017",0.363106351497428,0.347669564027103,0.378543138967753
61748,"TX, Bell, 48027022402",48027022402,"+31.0383185,-097.6837036",0.386615628477288,0.347669564027103,0.425561692927472
61749,"TX, Bell, 48027022403",48027022403,"+31.0668229,-097.7063014",0.365785081247874,0.347669564027103,0.383900598468645
61750,"TX, Bell, 48027022404",48027022404,"+31.0641414,-097.6906892",0.394817988212857,0.347669564027103,0.441966412398611
61751,"TX, Bell, 48027022405",48027022405,"+31.0833402,-097.7135584",0.346677014176774,0.347669564027103,0.345684464326445
61752,"TX, Bell, 48027022501",48027022501,"+31.1026877,-097.7240921",0.359668314950977,0.347669564027103,0.371667065874852
61753,"TX, Bell, 48027022502",48027022502,"+31.0555417,-097.7219662",0.414541501521854,0.347669564027103,0.481413439016605
61754,"TX, Bell, 48027022600",48027022600,"+31.1252976,-097.7211449",0.383363764417801,0.347669564027103,0.419057964808498
61755,"TX, Bell, 48027022801",48027022801,"+31.1304709,-097.7295046",0.326587310356228,0.347669564027103,0.305505056685353
61756,"TX, Bell, 48027022900",48027022900,"+31.1127503,-097.7380873",0.359189036193215,0.347669564027103,0.370708508359327
61757,"TX, Bell, 48027023000",48027023000,"+31.0793723,-097.7430914",0.397502872425682,0.347669564027103,0.44733618082426
61758,"TX, Bell, 48027023103",48027023103,"+31.0979996,-097.7527409",0.372506523473504,0.347669564027103,0.397343482919905
61759,"TX, Bell, 48027023104",48027023104,"+31.1071639,-097.7555167",0.352828399324552,0.347669564027103,0.357987234622001
61760,"TX, Bell, 48027023105",48027023105,"+31.0757952,-097.7938819",0.404758983570485,0.347669564027103,0.461848403113866
61761,"TX, Bell, 48027023106",48027023106,"+31.1035909,-097.8010808",0.404631278476121,0.347669564027103,0.461592992925139
61762,"TX, Bell, 48027023107",48027023107,"+31.0852887,-097.7577193",0.3855585995637,0.347669564027103,0.423447635100297
61763,"TX, Bell, 48027023108",48027023108,"+31.1002619,-097.7768922",0.410728042770286,0.347669564027103,0.473786521513469
61764,"TX, Bell, 48027023201",48027023201,"+31.1273291,-097.7554634",0.360492243601962,0.347669564027103,0.37331492317682
61765,"TX, Bell, 48027023202",48027023202,"+31.1272653,-097.7767477",0.376706174739352,0.347669564027103,0.405742785451601
61766,"TX, Bell, 48027023203",48027023203,"+31.1178379,-097.7559762",0.362271652537281,0.347669564027103,0.376873741047458
61767,"TX, Bell, 48027023204",48027023204,"+31.1376073,-097.6690472",0.381068919258243,0.347669564027103,0.414468274489383
61768,"TX, Bell, 48027023300",48027023300,"+31.0002918,-097.7953968",0.430272307362495,0.347669564027103,0.512875050697888
61769,"TX, Bell, 48027023402",48027023402,"+30.9044780,-097.2971357",0.414596122375467,0.347669564027103,0.481522680723832
61770,"TX, Bell, 48027023403",48027023403,"+30.9580001,-097.4871911",0.424527116731729,0.347669564027103,0.501384669436355
61771,"TX, Bell, 48027023404",48027023404,"+30.8956117,-097.5574792",0.406536084582412,0.347669564027103,0.46540260513772
61772,"TX, Bell, 48027023500",48027023500,"+31.1231022,-097.7334103",0.327551253026334,0.347669564027103,0.307432942025565
61773,"TX, Bell, 48027980001",48027980001,"+31.0343851,-097.7885558",0.325211788014529,0.347669564027103,0.302754012001955
61774,"TX, Bell, 48027980002",48027980002,"+31.0687797,-097.8290998",0.311371171432028,0.347669564027103,0.275072778836953
61775,"TX, Bell, 48027980003",48027980003,"+31.1615556,-097.5991695",0.327295073529809,0.347669564027103,0.306920583032516
61776,"TX, Bexar, 48029110100",48029110100,"+29.4270068,-098.4905375",0.38496092221636,0.330258024775854,0.439663819656866
61777,"TX, Bexar, 48029110300",48029110300,"+29.4143332,-098.4808558",0.325504199788747,0.330258024775854,0.32075037480164
61778,"TX, Bexar, 48029110500",48029110500,"+29.4175526,-098.5091092",0.379839640209261,0.330258024775854,0.429421255642669
61779,"TX, Bexar, 48029110600",48029110600,"+29.4292110,-098.5078374",0.391162312370967,0.330258024775854,0.452066599966081
61780,"TX, Bexar, 48029110700",48029110700,"+29.4393877,-098.5040418",0.323061647532094,0.330258024775854,0.315865270288335
61781,"TX, Bexar, 48029110800",48029110800,"+29.4423625,-098.4929856",0.326729707109959,0.330258024775854,0.323201389444064
61782,"TX, Bexar, 48029110900",48029110900,"+29.4389349,-098.4828415",0.315121621755428,0.330258024775854,0.299985218735003
61783,"TX, Bexar, 48029111000",48029111000,"+29.4403238,-098.4708577",0.321773826279295,0.330258024775854,0.313289627782737
61784,"TX, Bexar, 48029120100",48029120100,"+29.4602104,-098.4358282",0.399383135493674,0.330258024775854,0.468508246211493
61785,"TX, Bexar, 48029120300",48029120300,"+29.4829859,-098.4674048",0.392423207850858,0.330258024775854,0.454588390925863
61786,"TX, Bexar, 48029120400",48029120400,"+29.4761145,-098.4467416",0.374328319148896,0.330258024775854,0.418398613521938
61787,"TX, Bexar, 48029120501",48029120501,"+29.4834470,-098.4137358",0.405562985029955,0.330258024775854,0.480867945284055
61788,"TX, Bexar, 48029120502",48029120502,"+29.5045517,-098.4076093",0.370594099100457,0.330258024775854,0.41093017342506
61789,"TX, Bexar, 48029120600",48029120600,"+29.4891093,-098.4466034",0.36382495979139,0.330258024775854,0.397391894806926
61790,"TX, Bexar, 48029120701",48029120701,"+29.5128590,-098.4694917",0.396544389721375,0.330258024775854,0.462830754666896
61791,"TX, Bexar, 48029120702",48029120702,"+29.5041471,-098.4725673",0.357158138419373,0.330258024775854,0.384058252062892
61792,"TX, Bexar, 48029120800",48029120800,"+29.5051548,-098.4462682",0.377959451952487,0.330258024775854,0.42566087912912
61793,"TX, Bexar, 48029120901",48029120901,"+29.5220154,-098.4373700",0.334214302670581,0.330258024775854,0.338170580565309
61794,"TX, Bexar, 48029120902",48029120902,"+29.5023763,-098.4230208",0.415847860973007,0.330258024775854,0.50143769717016
61795,"TX, Bexar, 48029121000",48029121000,"+29.5322204,-098.4454653",0.38516863532165,0.330258024775854,0.440079245867446
61796,"TX, Bexar, 48029121108",48029121108,"+29.5677653,-098.4725428",0.385918710424087,0.330258024775854,0.44157939607232
61797,"TX, Bexar, 48029121110",48029121110,"+29.5839096,-098.4146871",0.402417285446505,0.330258024775854,0.474576546117156
61798,"TX, Bexar, 48029121111",48029121111,"+29.5676254,-098.3987467",0.366272897202624,0.330258024775854,0.402287769629395
61799,"TX, Bexar, 48029121112",48029121112,"+29.5506479,-098.4207674",0.394829602641035,0.330258024775854,0.459401180506216
61800,"TX, Bexar, 48029121115",48029121115,"+29.5755848,-098.4529264",0.39433339911173,0.330258024775854,0.458408773447607
61801,"TX, Bexar, 48029121116",48029121116,"+29.5837274,-098.4651711",0.372249649480399,0.330258024775854,0.414241274184945
61802,"TX, Bexar, 48029121117",48029121117,"+29.5929858,-098.4611683",0.354000129911165,0.330258024775854,0.377742235046477
61803,"TX, Bexar, 48029121118",48029121118,"+29.5964191,-098.4439245",0.392322428529403,0.330258024775854,0.454386832282952
61804,"TX, Bexar, 48029121119",48029121119,"+29.5603056,-098.4519095",0.408234021702427,0.330258024775854,0.486210018628999
61805,"TX, Bexar, 48029121120",48029121120,"+29.5572307,-098.4370189",0.387816592760201,0.330258024775854,0.445375160744548
61806,"TX, Bexar, 48029121121",48029121121,"+29.5889924,-098.4322372",0.382104482364722,0.330258024775854,0.433950939953589
61807,"TX, Bexar, 48029121122",48029121122,"+29.5751076,-098.4263308",0.372631995455693,0.330258024775854,0.415005966135532
61808,"TX, Bexar, 48029121203",48029121203,"+29.5259958,-098.4004284",0.388067387102144,0.330258024775854,0.445876749428434
61809,"TX, Bexar, 48029121204",48029121204,"+29.5313586,-098.4210488",0.408135550304363,0.330258024775854,0.486013075832872
61810,"TX, Bexar, 48029121205",48029121205,"+29.5402233,-098.4076217",0.375481511537155,0.330258024775854,0.420704998298456
61811,"TX, Bexar, 48029121206",48029121206,"+29.5538361,-098.3916070",0.396458996555866,0.330258024775854,0.462659968335879
61812,"TX, Bexar, 48029121300",48029121300,"+29.5196989,-098.3839956",0.400701729058367,0.330258024775854,0.471145433340881
61813,"TX, Bexar, 48029121402",48029121402,"+29.4952393,-098.3668500",0.404957539793424,0.330258024775854,0.479657054810993
61814,"TX, Bexar, 48029121403",48029121403,"+29.5033956,-098.3839005",0.38622797215863,0.330258024775854,0.442197919541406
61815,"TX, Bexar, 48029121404",48029121404,"+29.4788025,-098.3925101",0.384388557215116,0.330258024775854,0.438519089654378
61816,"TX, Bexar, 48029121501",48029121501,"+29.5368945,-098.3497316",0.403171976395726,0.330258024775854,0.476085928015597
61817,"TX, Bexar, 48029121504",48029121504,"+29.5300879,-098.3641419",0.386557235895905,0.330258024775854,0.442856447015956
61818,"TX, Bexar, 48029121505",48029121505,"+29.5230576,-098.3286819",0.388483582620522,0.330258024775854,0.446709140465189
61819,"TX, Bexar, 48029121506",48029121506,"+29.5140315,-098.3428169",0.372596607297014,0.330258024775854,0.414935189818174
61820,"TX, Bexar, 48029121507",48029121507,"+29.5177452,-098.3592662",0.356228814600149,0.330258024775854,0.382199604424444
61821,"TX, Bexar, 48029121508",48029121508,"+29.5064099,-098.3583017",0.396448226246703,0.330258024775854,0.462638427717553
61822,"TX, Bexar, 48029121601",48029121601,"+29.5482149,-098.3032198",0.383820808060656,0.330258024775854,0.437383591345459
61823,"TX, Bexar, 48029121604",48029121604,"+29.5297535,-098.3131309",0.401358717917322,0.330258024775854,0.472459411058791
61824,"TX, Bexar, 48029121605",48029121605,"+29.5450746,-098.3301548",0.368646211757514,0.330258024775854,0.407034398739174
61825,"TX, Bexar, 48029121606",48029121606,"+29.5564710,-098.3365299",0.365922862154821,0.330258024775854,0.401587699533787
61826,"TX, Bexar, 48029121701",48029121701,"+29.5562475,-098.2908380",0.381140539694616,0.330258024775854,0.432023054613378
61827,"TX, Bexar, 48029121702",48029121702,"+29.5691658,-098.3147824",0.410872747447409,0.330258024775854,0.491487470118964
61828,"TX, Bexar, 48029121802",48029121802,"+29.5715750,-098.3539705",0.402052633550551,0.330258024775854,0.473847242325248
61829,"TX, Bexar, 48029121803",48029121803,"+29.5542531,-098.3666664",0.390730730696642,0.330258024775854,0.451203436617431
61830,"TX, Bexar, 48029121804",48029121804,"+29.5643915,-098.3765202",0.371356483127652,0.330258024775854,0.41245494147945
61831,"TX, Bexar, 48029121808",48029121808,"+29.5843035,-098.3897143",0.357909752137405,0.330258024775854,0.385561479498955
61832,"TX, Bexar, 48029121809",48029121809,"+29.5785549,-098.3818402",0.370491781163407,0.330258024775854,0.41072553755096
61833,"TX, Bexar, 48029121810",48029121810,"+29.5917124,-098.4031624",0.376156194475449,0.330258024775854,0.422054364175045
61834,"TX, Bexar, 48029121811",48029121811,"+29.5948397,-098.3930616",0.382907639705177,0.330258024775854,0.4355572546345
61835,"TX, Bexar, 48029121812",48029121812,"+29.5902485,-098.3672307",0.374285237912243,0.330258024775854,0.418312451048632
61836,"TX, Bexar, 48029121813",48029121813,"+29.5993927,-098.3733467",0.349644309162451,0.330258024775854,0.369030593549048
61837,"TX, Bexar, 48029121903",48029121903,"+29.6212797,-098.4316704",0.410324230987884,0.330258024775854,0.490390437199913
61838,"TX, Bexar, 48029121904",48029121904,"+29.6371627,-098.4432638",0.390277608403991,0.330258024775854,0.450297192032128
61839,"TX, Bexar, 48029121905",48029121905,"+29.6530523,-098.4309795",0.41404152626478,0.330258024775854,0.497825027753706
61840,"TX, Bexar, 48029121906",48029121906,"+29.6138530,-098.4501394",0.410751966123222,0.330258024775854,0.49124590747059
61841,"TX, Bexar, 48029121907",48029121907,"+29.6547686,-098.3950710",0.433041890244248,0.330258024775854,0.535825755712643
61842,"TX, Bexar, 48029121908",48029121908,"+29.7068504,-098.3935429",0.412012861603113,0.330258024775854,0.493767698430372
61843,"TX, Bexar, 48029121909",48029121909,"+29.5875403,-098.3352125",0.412188263780913,0.330258024775854,0.494118502785973
61844,"TX, Bexar, 48029121910",48029121910,"+29.6187646,-098.3938035",0.416847961109589,0.330258024775854,0.503437897443325
61845,"TX, Bexar, 48029130200",48029130200,"+29.4158239,-098.4673756",0.31308449470799,0.330258024775854,0.295910964640127
61846,"TX, Bexar, 48029130300",48029130300,"+29.4073203,-098.4671910",0.326958191525778,0.330258024775854,0.323658358275703
61847,"TX, Bexar, 48029130401",48029130401,"+29.4080416,-098.4543969",0.334094290654191,0.330258024775854,0.337930556532529
61848,"TX, Bexar, 48029130402",48029130402,"+29.4055240,-098.4405754",0.373316679395353,0.330258024775854,0.416375334014852
61849,"TX, Bexar, 48029130500",48029130500,"+29.4192226,-098.4521675",0.335833695584047,0.330258024775854,0.34140936639224
61850,"TX, Bexar, 48029130600",48029130600,"+29.4303224,-098.4521996",0.354568648373422,0.330258024775854,0.378879271970991
61851,"TX, Bexar, 48029130700",48029130700,"+29.4393920,-098.4517802",0.319008164747747,0.330258024775854,0.30775830471964
61852,"TX, Bexar, 48029130800",48029130800,"+29.4320140,-098.4269439",0.398970017206485,0.330258024775854,0.467682009637117
61853,"TX, Bexar, 48029130900",48029130900,"+29.4373402,-098.4086795",0.398743071406261,0.330258024775854,0.467228118036668
61854,"TX, Bexar, 48029131000",48029131000,"+29.4174143,-098.4069604",0.385870244032852,0.330258024775854,0.441482463289851
61855,"TX, Bexar, 48029131100",48029131100,"+29.4055968,-098.4268221",0.366665244179284,0.330258024775854,0.403072463582713
61856,"TX, Bexar, 48029131200",48029131200,"+29.3981151,-098.4172868",0.379925802682567,0.330258024775854,0.42959358058928
61857,"TX, Bexar, 48029131300",48029131300,"+29.3925287,-098.3976101",0.386194891923343,0.330258024775854,0.442131759070832
61858,"TX, Bexar, 48029131401",48029131401,"+29.3724351,-098.3735041",0.401536428018515,0.330258024775854,0.472814831261176
61859,"TX, Bexar, 48029131402",48029131402,"+29.4057243,-098.3699633",0.378397957396988,0.330258024775854,0.426537890018123
61860,"TX, Bexar, 48029131503",48029131503,"+29.4643876,-098.3890946",0.341237313552781,0.330258024775854,0.352216602329708
61861,"TX, Bexar, 48029131504",48029131504,"+29.4466497,-098.3873614",0.377293231399964,0.330258024775854,0.424328438024073
61862,"TX, Bexar, 48029131505",48029131505,"+29.4735480,-098.3690440",0.339614843408125,0.330258024775854,0.348971662040397
61863,"TX, Bexar, 48029131506",48029131506,"+29.4321179,-098.3768269",0.392212417514379,0.330258024775854,0.454166810252904
61864,"TX, Bexar, 48029131507",48029131507,"+29.4632989,-098.3708009",0.386241819698983,0.330258024775854,0.442225614622111
61865,"TX, Bexar, 48029131601",48029131601,"+29.5135413,-098.2497562",0.415711693492872,0.330258024775854,0.501165362209891
61866,"TX, Bexar, 48029131606",48029131606,"+29.4864542,-098.3016160",0.410175754582991,0.330258024775854,0.490093484390128
61867,"TX, Bexar, 48029131608",48029131608,"+29.5168628,-098.3067061",0.400466320872372,0.330258024775854,0.47067461696889
61868,"TX, Bexar, 48029131609",48029131609,"+29.5023398,-098.3266449",0.407026208460554,0.330258024775854,0.483794392145255
61869,"TX, Bexar, 48029131610",48029131610,"+29.4910483,-098.3161855",0.350733649003528,0.330258024775854,0.371209273231202
61870,"TX, Bexar, 48029131611",48029131611,"+29.4929734,-098.3393289",0.323506307438975,0.330258024775854,0.316754590102096
61871,"TX, Bexar, 48029131612",48029131612,"+29.4648030,-098.3211920",0.368666213760245,0.330258024775854,0.407074402744637
61872,"TX, Bexar, 48029131613",48029131613,"+29.4823292,-098.3276998",0.408067851218194,0.330258024775854,0.485877677660535
61873,"TX, Bexar, 48029131614",48029131614,"+29.4744870,-098.3408374",0.39567968775713,0.330258024775854,0.461101350738406
61874,"TX, Bexar, 48029131615",48029131615,"+29.4694965,-098.3518021",0.409894957236951,0.330258024775854,0.489531889698047
61875,"TX, Bexar, 48029131700",48029131700,"+29.5303280,-098.2789462",0.345054618843336,0.330258024775854,0.359851212910817
61876,"TX, Bexar, 48029131801",48029131801,"+29.4309467,-098.1780971",0.41948130169999,0.330258024775854,0.508704578624126
61877,"TX, Bexar, 48029131802",48029131802,"+29.4265407,-098.2824450",0.435285961089179,0.330258024775854,0.540313897402505
61878,"TX, Bexar, 48029140100",48029140100,"+29.4064086,-098.4787846",0.314283076256294,0.330258024775854,0.298308127736734
61879,"TX, Bexar, 48029140200",48029140200,"+29.3962129,-098.4810900",0.339419439227593,0.330258024775854,0.348580853679333
61880,"TX, Bexar, 48029140300",48029140300,"+29.3868816,-098.4835460",0.353749335569222,0.330258024775854,0.377240646362591
61881,"TX, Bexar, 48029140400",48029140400,"+29.3968163,-098.4673941",0.332424892733896,0.330258024775854,0.334591760691939
61882,"TX, Bexar, 48029140500",48029140500,"+29.3964053,-098.4549963",0.336983810741117,0.330258024775854,0.34370959670638
61883,"TX, Bexar, 48029140600",48029140600,"+29.3927381,-098.4435777",0.318669669316903,0.330258024775854,0.307081313857953
61884,"TX, Bexar, 48029140700",48029140700,"+29.3875220,-098.4609819",0.344474560764118,0.330258024775854,0.358691096752382
61885,"TX, Bexar, 48029140800",48029140800,"+29.3776566,-098.4696195",0.34275054199021,0.330258024775854,0.355243059204565
61886,"TX, Bexar, 48029140900",48029140900,"+29.3798119,-098.4548664",0.31494852750102,0.330258024775854,0.299639030226186
61887,"TX, Bexar, 48029141000",48029141000,"+29.3709842,-098.4573460",0.361730903966946,0.330258024775854,0.393203783158038
61888,"TX, Bexar, 48029141101",48029141101,"+29.3576926,-098.4560279",0.382883021855661,0.330258024775854,0.435508018935468
61889,"TX, Bexar, 48029141102",48029141102,"+29.3626958,-098.4453440",0.364699662757001,0.330258024775854,0.399141300738148
61890,"TX, Bexar, 48029141200",48029141200,"+29.3802571,-098.4395548",0.379493451700444,0.330258024775854,0.428728878625035
61891,"TX, Bexar, 48029141300",48029141300,"+29.3754769,-098.4136858",0.416150198937374,0.330258024775854,0.502042373098894
61892,"TX, Bexar, 48029141402",48029141402,"+29.3457552,-098.4152432",0.372484288358598,0.330258024775854,0.414710551941341
61893,"TX, Bexar, 48029141403",48029141403,"+29.3586568,-098.4272774",0.356738865669806,0.330258024775854,0.383219706563758
61894,"TX, Bexar, 48029141404",48029141404,"+29.3667835,-098.4257028",0.376424682896732,0.330258024775854,0.42259134101761
61895,"TX, Bexar, 48029141600",48029141600,"+29.3318043,-098.4398035",0.379065716565106,0.330258024775854,0.427873408354359
61896,"TX, Bexar, 48029141700",48029141700,"+29.3211913,-098.3812567",0.422717010295733,0.330258024775854,0.515175995815611
61897,"TX, Bexar, 48029141800",48029141800,"+29.2560654,-098.3626711",0.417187995156027,0.330258024775854,0.504117965536201
61898,"TX, Bexar, 48029141900",48029141900,"+29.3267834,-098.3064348",0.432512606479657,0.330258024775854,0.53476718818346
61899,"TX, Bexar, 48029150100",48029150100,"+29.4044041,-098.5050283",0.363981129274256,0.330258024775854,0.397704233772659
61900,"TX, Bexar, 48029150300",48029150300,"+29.3882240,-098.5018518",0.391407721558329,0.330258024775854,0.452557418340804
61901,"TX, Bexar, 48029150400",48029150400,"+29.3879681,-098.5173567",0.36316950954803,0.330258024775854,0.396080994320206
61902,"TX, Bexar, 48029150501",48029150501,"+29.3790793,-098.5256037",0.334663578424246,0.330258024775854,0.339069132072638
61903,"TX, Bexar, 48029150502",48029150502,"+29.3717614,-098.5254764",0.332572599830992,0.330258024775854,0.334887174886129
61904,"TX, Bexar, 48029150600",48029150600,"+29.3752887,-098.5104995",0.336794561022963,0.330258024775854,0.343331097270073
61905,"TX, Bexar, 48029150700",48029150700,"+29.3750575,-098.4959557",0.352346118146818,0.330258024775854,0.374434211517781
61906,"TX, Bexar, 48029150800",48029150800,"+29.3638160,-098.4772692",0.402211880264607,0.330258024775854,0.474165735753359
61907,"TX, Bexar, 48029150900",48029150900,"+29.3624270,-098.4932268",0.349952801589197,0.330258024775854,0.369647578402539
61908,"TX, Bexar, 48029151000",48029151000,"+29.3625271,-098.5102428",0.328370640641751,0.330258024775854,0.326483256507649
61909,"TX, Bexar, 48029151100",48029151100,"+29.3620775,-098.5306827",0.356314207765657,0.330258024775854,0.38237039075546
61910,"TX, Bexar, 48029151200",48029151200,"+29.3402040,-098.5424642",0.400932521397579,0.330258024775854,0.471607018019304
61911,"TX, Bexar, 48029151301",48029151301,"+29.3471047,-098.5257060",0.345924705962162,0.330258024775854,0.361591387148471
61912,"TX, Bexar, 48029151302",48029151302,"+29.3290251,-098.5251025",0.366563695550031,0.330258024775854,0.402869366324207
61913,"TX, Bexar, 48029151400",48029151400,"+29.3491456,-098.5099698",0.33781389385448,0.330258024775854,0.345369762933106
61914,"TX, Bexar, 48029151500",48029151500,"+29.3525983,-098.4923256",0.327565944685701,0.330258024775854,0.324873864595549
61915,"TX, Bexar, 48029151600",48029151600,"+29.3411913,-098.4937924",0.378144855131653,0.330258024775854,0.426031685487452
61916,"TX, Bexar, 48029151700",48029151700,"+29.3291186,-098.4999500",0.391743139757982,0.330258024775854,0.453228254740111
61917,"TX, Bexar, 48029151900",48029151900,"+29.2941067,-098.4709315",0.401595664718912,0.330258024775854,0.472933304661971
61918,"TX, Bexar, 48029152000",48029152000,"+29.2845687,-098.5327496",0.380345075432134,0.330258024775854,0.430432126088414
61919,"TX, Bexar, 48029152100",48029152100,"+29.2097147,-098.5374143",0.424941079137932,0.330258024775854,0.51962413350001
61920,"TX, Bexar, 48029152201",48029152201,"+29.2078793,-098.4476480",0.421726141852719,0.330258024775854,0.513194258929584
61921,"TX, Bexar, 48029152202",48029152202,"+29.1989085,-098.3854008",0.394808062022708,0.330258024775854,0.459358099269563
61922,"TX, Bexar, 48029160100",48029160100,"+29.4088381,-098.5217808",0.389052870390576,0.330258024775854,0.447847716005298
