row#,Name,FIPS,Source,ToxPi Score,Costs of Climate Disasters,Transition Risks,Social Stressors,Economic & Productivity Losses
61807,"TX, Bexar, 48029121122",48029121122,"+29.5751076,-098.4263308",0.373276041453901,0.064618622487597,0.632106273633727,0.105669367797648,0.69070990189663
61808,"TX, Bexar, 48029121203",48029121203,"+29.5259958,-098.4004284",0.386493177787078,0.064618622487597,0.637535260063722,0.105669367797648,0.738149460799345
61809,"TX, Bexar, 48029121204",48029121204,"+29.5313586,-098.4210488",0.400555442911241,0.064618622487597,0.632106273633727,0.105669367797648,0.799827507725991
61810,"TX, Bexar, 48029121205",48029121205,"+29.5402233,-098.4076217",0.375926816933642,0.064618622487597,0.633951594144415,0.105669367797648,0.699467683304907
61811,"TX, Bexar, 48029121206",48029121206,"+29.5538361,-098.3916070",0.393390797349687,0.064618622487597,0.639334734102095,0.105669367797648,0.763940465011408
61812,"TX, Bexar, 48029121300",48029121300,"+29.5196989,-098.3839956",0.396885693327176,0.064618622487597,0.640274586784557,0.105669367797648,0.776980196238903
61813,"TX, Bexar, 48029121402",48029121402,"+29.4952393,-098.3668500",0.434956012776093,0.064618622487597,0.779475938351666,0.105669367797648,0.790060122467463
61814,"TX, Bexar, 48029121403",48029121403,"+29.5033956,-098.3839005",0.410246698513857,0.064618622487597,0.738202651649882,0.105669367797648,0.732496152120299
61815,"TX, Bexar, 48029121404",48029121404,"+29.4788025,-098.3925101",0.418138294954406,0.064618622487597,0.775422346091128,0.105669367797648,0.726842843441252
61816,"TX, Bexar, 48029121501",48029121501,"+29.5368945,-098.3497316",0.398783724921532,0.064618622487597,0.640274586784557,0.105669367797648,0.784572322616326
61817,"TX, Bexar, 48029121504",48029121504,"+29.5300879,-098.3641419",0.386017674363045,0.064618622487597,0.640274586784557,0.105669367797648,0.733508120382378
61818,"TX, Bexar, 48029121505",48029121505,"+29.5230576,-098.3286819",0.387497796166928,0.064618622487597,0.640274586784557,0.105669367797648,0.739428607597908
61819,"TX, Bexar, 48029121506",48029121506,"+29.5140315,-098.3428169",0.381385644419,0.064618622487597,0.664653448438179,0.105669367797648,0.690601138952575
61820,"TX, Bexar, 48029121507",48029121507,"+29.5177452,-098.3592662",0.362714622496247,0.064618622487597,0.640274586784557,0.105669367797648,0.640295912915186
61821,"TX, Bexar, 48029121508",48029121508,"+29.5064099,-098.3583017",0.395930821661146,0.064618622487597,0.649527933113513,0.105669367797648,0.763907363245825
61822,"TX, Bexar, 48029121601",48029121601,"+29.5482149,-098.3032198",0.38678530133953,0.064618622487597,0.651755307560162,0.105669367797648,0.725097907512713
61823,"TX, Bexar, 48029121604",48029121604,"+29.5297535,-098.3131309",0.397390495252302,0.064618622487597,0.640274586784557,0.105669367797648,0.778999403939408
61824,"TX, Bexar, 48029121605",48029121605,"+29.5450746,-098.3301548",0.372255615322313,0.064618622487597,0.640274586784557,0.105669367797648,0.678459884219449
61825,"TX, Bexar, 48029121606",48029121606,"+29.5564710,-098.3365299",0.370163110855162,0.064618622487597,0.640274586784557,0.105669367797648,0.670089866350848
61826,"TX, Bexar, 48029121701",48029121701,"+29.5562475,-098.2908380",0.389137666463463,0.064618622487597,0.669402378862165,0.105669367797648,0.71686029670644
61827,"TX, Bexar, 48029121702",48029121702,"+29.5691658,-098.3147824",0.404719768216119,0.064618622487597,0.640350997571749,0.105669367797648,0.808240085007484
61828,"TX, Bexar, 48029121802",48029121802,"+29.5715750,-098.3539705",0.397923670119356,0.064618622487597,0.640274586784557,0.105669367797648,0.781132103407622
61829,"TX, Bexar, 48029121803",48029121803,"+29.5542531,-098.3666664",0.389224407903805,0.064618622487597,0.640274586784557,0.105669367797648,0.746335054545418
61830,"TX, Bexar, 48029121804",48029121804,"+29.5643915,-098.3765202",0.374338071039197,0.064618622487597,0.640274586784557,0.105669367797648,0.686789707086986
61831,"TX, Bexar, 48029121808",48029121808,"+29.5843035,-098.3897143",0.363914489512273,0.064618622487597,0.639907815006035,0.105669367797648,0.645462152757812
61832,"TX, Bexar, 48029121809",48029121809,"+29.5785549,-098.3818402",0.373673671315729,0.064618622487597,0.640274586784557,0.105669367797648,0.684132108193114
61833,"TX, Bexar, 48029121810",48029121810,"+29.5917124,-098.4031624",0.376182552145802,0.064618622487597,0.632900945820524,0.105669367797648,0.701541272477439
61834,"TX, Bexar, 48029121811",48029121811,"+29.5948397,-098.3930616",0.381631778641006,0.064618622487597,0.633947773605055,0.105669367797648,0.722291350673722
61835,"TX, Bexar, 48029121812",48029121812,"+29.5902485,-098.3672307",0.376588399995819,0.064618622487597,0.640274586784557,0.105669367797648,0.695791022913473
61836,"TX, Bexar, 48029121813",48029121813,"+29.5993927,-098.3733467",0.352964705090055,0.064618622487597,0.62151191798955,0.105669367797648,0.620058912085425
61837,"TX, Bexar, 48029121903",48029121903,"+29.6212797,-098.4316704",0.400437656785027,0.064618622487597,0.624908377480236,0.105669367797648,0.806554259374627
61838,"TX, Bexar, 48029121904",48029121904,"+29.6371627,-098.4432638",0.385034695936157,0.064618622487597,0.624908377480236,0.105669367797648,0.744942415979145
61839,"TX, Bexar, 48029121905",48029121905,"+29.6530523,-098.4309795",0.403293866272392,0.064618622487597,0.624908377480236,0.105669367797648,0.817979097324085
61840,"TX, Bexar, 48029121906",48029121906,"+29.6138530,-098.4501394",0.40076631002902,0.064618622487597,0.624908377480236,0.105669367797648,0.807868872350599
61841,"TX, Bexar, 48029121907",48029121907,"+29.6547686,-098.3950710",0.414082894223621,0.064618622487597,0.609668245974783,0.105669367797648,0.876375340634454
61842,"TX, Bexar, 48029121908",48029121908,"+29.7068504,-098.3935429",0.391935444317872,0.064618622487597,0.585709643650717,0.105669367797648,0.811744143335525
61843,"TX, Bexar, 48029121909",48029121909,"+29.5875403,-098.3352125",0.40405333749342,0.064618622487597,0.633642130456287,0.105669367797648,0.812283229232147
61844,"TX, Bexar, 48029121910",48029121910,"+29.6187646,-098.3938035",0.400656388097418,0.064618622487597,0.605733090434393,0.105669367797648,0.826604471670033
61845,"TX, Bexar, 48029130200",48029130200,"+29.4158239,-098.4673756",0.332671440105946,0.064618622487597,0.652702801321343,0.105669367797648,0.507694968817197
61846,"TX, Bexar, 48029130300",48029130300,"+29.4073203,-098.4671910",0.343331390829276,0.064618622487597,0.652702801321343,0.105669367797648,0.550334771710516
61847,"TX, Bexar, 48029130401",48029130401,"+29.4080416,-098.4543969",0.348814461856758,0.064618622487597,0.652702801321343,0.105669367797648,0.572267055820444
61848,"TX, Bexar, 48029130402",48029130402,"+29.4055240,-098.4405754",0.379071601997204,0.064618622487597,0.653184189280653,0.105669367797648,0.692814228422917
61849,"TX, Bexar, 48029130500",48029130500,"+29.4192226,-098.4521675",0.350150945642133,0.064618622487597,0.652702801321343,0.105669367797648,0.577612990961943
61850,"TX, Bexar, 48029130600",48029130600,"+29.4303224,-098.4521996",0.364546075949622,0.064618622487597,0.652702801321343,0.105669367797648,0.635193512191898
61851,"TX, Bexar, 48029130700",48029130700,"+29.4393920,-098.4517802",0.337222932873476,0.064618622487597,0.652702801321343,0.105669367797648,0.525900939887317
61852,"TX, Bexar, 48029130800",48029130800,"+29.4320140,-098.4269439",0.398662174205566,0.064618622487597,0.652702801321343,0.105669367797648,0.771657905215677
61853,"TX, Bexar, 48029130900",48029130900,"+29.4373402,-098.4086795",0.419793991706966,0.064618622487597,0.737927572815991,0.105669367797648,0.770960403726627
61854,"TX, Bexar, 48029131000",48029131000,"+29.4174143,-098.4069604",0.412969048766542,0.064618622487597,0.750191504160314,0.105669367797648,0.73139670062061
61855,"TX, Bexar, 48029131100",48029131100,"+29.4055968,-098.4268221",0.374070766339108,0.064618622487597,0.653623551307007,0.105669367797648,0.672371523764181
61856,"TX, Bexar, 48029131200",48029131200,"+29.3981151,-098.4172868",0.38446305172675,0.064618622487597,0.654437326190602,0.105669367797648,0.713126890431152
61857,"TX, Bexar, 48029131300",48029131300,"+29.3925287,-098.3976101",0.407799059132725,0.064618622487597,0.728513763833931,0.105669367797648,0.732394482411725
61858,"TX, Bexar, 48029131401",48029131401,"+29.3724351,-098.3735041",0.399197570870314,0.064618622487597,0.646956710124501,0.105669367797648,0.779545583071511
61859,"TX, Bexar, 48029131402",48029131402,"+29.4057243,-098.3699633",0.4124980997935,0.064618622487597,0.771273240346599,0.105669367797648,0.708431168542157
61860,"TX, Bexar, 48029131503",48029131503,"+29.4643876,-098.3890946",0.386142272698937,0.064618622487597,0.780060480873685,0.105669367797648,0.594220619636817
61861,"TX, Bexar, 48029131504",48029131504,"+29.4466497,-098.3873614",0.413491731053672,0.064618622487597,0.778643060771272,0.105669367797648,0.705035873158171
61862,"TX, Bexar, 48029131505",48029131505,"+29.4735480,-098.3690440",0.38498255383343,0.064618622487597,0.780408149955409,0.105669367797648,0.589234075093065
61863,"TX, Bexar, 48029131506",48029131506,"+29.4321179,-098.3768269",0.425396262991357,0.064618622487597,0.780408149955409,0.105669367797648,0.750888911724775
61864,"TX, Bexar, 48029131507",48029131507,"+29.4632989,-098.3708009",0.420808712943461,0.064618622487597,0.780408149955409,0.105669367797648,0.73253871153319
61865,"TX, Bexar, 48029131601",48029131601,"+29.5135413,-098.2497562",0.412971830899538,0.064618622487597,0.658487097911781,0.105669367797648,0.823112235401128
61866,"TX, Bexar, 48029131606",48029131606,"+29.4864542,-098.3016160",0.434874621612924,0.064618622487597,0.763112568274489,0.105669367797648,0.80609792789196
61867,"TX, Bexar, 48029131608",48029131608,"+29.5168628,-098.3067061",0.399850074850181,0.064618622487597,0.652855622895727,0.105669367797648,0.776256686219753
61868,"TX, Bexar, 48029131609",48029131609,"+29.5023398,-098.3266449",0.42768565785207,0.064618622487597,0.744036615251995,0.105669367797648,0.796418025871041
61869,"TX, Bexar, 48029131610",48029131610,"+29.4910483,-098.3161855",0.393224897393811,0.064618622487597,0.779204680057134,0.105669367797648,0.623406919232865
61870,"TX, Bexar, 48029131611",48029131611,"+29.4929734,-098.3393289",0.372605449020532,0.064618622487597,0.780408149955409,0.105669367797648,0.539725655841473
61871,"TX, Bexar, 48029131612",48029131612,"+29.4648030,-098.3211920",0.407304374791903,0.064618622487597,0.780408149955409,0.105669367797648,0.678521358926958
61872,"TX, Bexar, 48029131613",48029131613,"+29.4823292,-098.3276998",0.437578894931461,0.064618622487597,0.780408149955409,0.105669367797648,0.79961943948519
61873,"TX, Bexar, 48029131614",48029131614,"+29.4744870,-098.3408374",0.428060364017755,0.064618622487597,0.780408149955409,0.105669367797648,0.761545315830364
61874,"TX, Bexar, 48029131615",48029131615,"+29.4694965,-098.3518021",0.438982764453913,0.064618622487597,0.780408149955409,0.105669367797648,0.805234917575
61875,"TX, Bexar, 48029131700",48029131700,"+29.5303280,-098.2789462",0.363132908184149,0.064618622487597,0.676290811327527,0.105669367797648,0.605952831123822
61876,"TX, Bexar, 48029131801",48029131801,"+29.4309467,-098.1780971",0.40661870959837,0.064618622487597,0.621488994753392,0.105669367797648,0.834697853354841
61877,"TX, Bexar, 48029131802",48029131802,"+29.4265407,-098.2824450",0.448789857840117,0.064618622487597,0.741599111140569,0.105669367797648,0.883272329934655
61878,"TX, Bexar, 48029140100",48029140100,"+29.4064086,-098.4787846",0.333592378512675,0.064618622487597,0.652702801321343,0.105669367797648,0.511378722444112
61879,"TX, Bexar, 48029140200",48029140200,"+29.3962129,-098.4810900",0.353443817438745,0.064618622487597,0.654853764980799,0.105669367797648,0.588633514488934
61880,"TX, Bexar, 48029140300",48029140300,"+29.3868816,-098.4835460",0.364533568407182,0.064618622487597,0.655170869747646,0.105669367797648,0.632675413595836
61881,"TX, Bexar, 48029140400",48029140400,"+29.3968163,-098.4673941",0.348043720714641,0.064618622487597,0.65475061041809,0.105669367797648,0.567136282155228
61882,"TX, Bexar, 48029140500",48029140500,"+29.3964053,-098.4549963",0.351568564938086,0.064618622487597,0.654838482823361,0.105669367797648,0.581147786643739
61883,"TX, Bexar, 48029140600",48029140600,"+29.3927381,-098.4435777",0.337579864679051,0.064618622487597,0.655170869747646,0.105669367797648,0.524860598683311
61884,"TX, Bexar, 48029140700",48029140700,"+29.3875220,-098.4609819",0.357407231159734,0.064618622487597,0.655170869747646,0.105669367797648,0.604170064606046
61885,"TX, Bexar, 48029140800",48029140800,"+29.3776566,-098.4696195",0.356082569433496,0.064618622487597,0.655170869747646,0.105669367797648,0.598871417701093
61886,"TX, Bexar, 48029140900",48029140900,"+29.3798119,-098.4548664",0.334720699676902,0.064618622487597,0.655170869747646,0.105669367797648,0.513423938674717
61887,"TX, Bexar, 48029141000",48029141000,"+29.3709842,-098.4573460",0.370666261584211,0.064618622487597,0.655170869747646,0.105669367797648,0.657206186303953
61888,"TX, Bexar, 48029141101",48029141101,"+29.3576926,-098.4560279",0.386918637382035,0.064618622487597,0.655170869747646,0.105669367797648,0.722215689495248
61889,"TX, Bexar, 48029141102",48029141102,"+29.3626958,-098.4453440",0.372947327894588,0.064618622487597,0.655170869747646,0.105669367797648,0.666330451545459
61890,"TX, Bexar, 48029141200",48029141200,"+29.3802571,-098.4395548",0.384314237754277,0.064618622487597,0.655170869747646,0.105669367797648,0.711798090984216
61891,"TX, Bexar, 48029141300",48029141300,"+29.3754769,-098.4136858",0.412375592846344,0.064618622487597,0.654754430957449,0.105669367797648,0.824459950142682
61892,"TX, Bexar, 48029141402",48029141402,"+29.3457552,-098.4152432",0.378928698714671,0.064618622487597,0.655170869747646,0.105669367797648,0.690255934825791
61893,"TX, Bexar, 48029141403",48029141403,"+29.3586568,-098.4272774",0.366830594497392,0.064618622487597,0.655170869747646,0.105669367797648,0.641863517956679
61894,"TX, Bexar, 48029141404",48029141404,"+29.3667835,-098.4257028",0.381956328059513,0.064618622487597,0.655170869747646,0.105669367797648,0.702366452205162
61895,"TX, Bexar, 48029141600",48029141600,"+29.3318043,-098.4398035",0.383985584510284,0.064618622487597,0.655170869747646,0.105669367797648,0.710483478008243
61896,"TX, Bexar, 48029141700",48029141700,"+29.3211913,-098.3812567",0.431609775732501,0.064618622487597,0.711508543144341,0.105669367797648,0.844642569500416
61897,"TX, Bexar, 48029141800",48029141800,"+29.2560654,-098.3626711",0.429416968957286,0.064618622487597,0.719730343846205,0.105669367797648,0.827649541697694
61898,"TX, Bexar, 48029141900",48029141900,"+29.3267834,-098.3064348",0.412483251974291,0.064618622487597,0.60489639231464,0.105669367797648,0.87474862529728
61899,"TX, Bexar, 48029150100",48029150100,"+29.4044041,-098.5050283",0.380315215825371,0.064618622487597,0.686850782117468,0.105669367797648,0.664122090898772
61900,"TX, Bexar, 48029150300",48029150300,"+29.3882240,-098.5018518",0.401636007262571,0.064618622487597,0.687840301811605,0.105669367797648,0.748415736953432
61901,"TX, Bexar, 48029150400",48029150400,"+29.3879681,-098.5173567",0.384002125738395,0.064618622487597,0.704092876247353,0.105669367797648,0.661627636420982
61902,"TX, Bexar, 48029150501",48029150501,"+29.3790793,-098.5256037",0.362099396776309,0.064618622487597,0.704092876247353,0.105669367797648,0.574016720572637
61903,"TX, Bexar, 48029150502",48029150502,"+29.3717614,-098.5254764",0.360492778939666,0.064618622487597,0.704092876247353,0.105669367797648,0.567590249226067
61904,"TX, Bexar, 48029150600",48029150600,"+29.3752887,-098.5104995",0.363736751966706,0.064618622487597,0.704092876247353,0.105669367797648,0.580566141334226
61905,"TX, Bexar, 48029150700",48029150700,"+29.3750575,-098.4959557",0.367700015842456,0.064618622487597,0.672149346661719,0.105669367797648,0.628362726422862
61906,"TX, Bexar, 48029150800",48029150800,"+29.3638160,-098.4772692",0.40177009917219,0.064618622487597,0.655170869747646,0.105669367797648,0.78162153665587
61907,"TX, Bexar, 48029150900",48029150900,"+29.3624270,-098.4932268",0.364774151095976,0.064618622487597,0.667801572870491,0.105669367797648,0.621007041228167
61908,"TX, Bexar, 48029151000",48029151000,"+29.3625271,-098.5102428",0.357264174589504,0.064618622487597,0.704092876247353,0.105669367797648,0.554675831825418
61909,"TX, Bexar, 48029151100",48029151100,"+29.3620775,-098.5306827",0.378734807290153,0.064618622487597,0.704092876247353,0.105669367797648,0.640558362628015
61910,"TX, Bexar, 48029151200",48029151200,"+29.3402040,-098.5424642",0.413017596579922,0.064618622487597,0.704092876247353,0.105669367797648,0.77768951978709
