ToxPi Score,FIPS,Name,Source,Socioeconomic Status!1!0x88cceeff,Housing Composition & Disability!1!0x44aa99ff,Minority Status & Language!1!0x117733ff,Housing & Transportation!1!0x332288ff,HUD Foreclosure!1!0xddcc77ff
0.271709859925256,48423001906,"TX, Smith, 48423001906","32.2344396,-95.3689673",0.175842383422193,0.442587009630968,0.363595703554412,0.376524203018708,0
0.306297857181653,48423001907,"TX, Smith, 48423001907","32.2090784,-95.4465302",0.368131245096829,0.596259328860822,0.215552722364626,0.351545989585989,0
0.332511579490238,48423001908,"TX, Smith, 48423001908","32.1611742,-95.3505027",0.390207144652439,0.486063353542379,0.405793055429324,0.380494343827049,0
0.5524924863973,48423002003,"TX, Smith, 48423002003","32.3024154,-95.2720181",0.552047333912656,0.453163556055138,0.653246126397766,0.685217088857908,0.418788326763031
0.457846489206282,48423002004,"TX, Smith, 48423002004","32.2966327,-95.2931648",0.195877402483348,0.647240006483116,0.497122869981392,0.600601891130858,0.348390275952694
0.373817482730376,48423002006,"TX, Smith, 48423002006","32.276457,-95.2964258",0.291898002061954,0.634706219651001,0.426701634469933,0.124054663031848,0.391726894437144
0.565856838497681,48423002007,"TX, Smith, 48423002007","32.2614146,-95.2465741",0.58965961029307,0.539799915679028,0.613922964133695,0.70274357710885,0.383158125273763
0.412478005904832,48423002008,"TX, Smith, 48423002008","32.2406046,-95.2976837",0.286194984878426,0.636102359727553,0.522559027203634,0.261957113693522,0.355576544021025
0.474190607989712,48423002009,"TX, Smith, 48423002009","32.2278615,-95.2075924",0.623923553097107,0.558843409885156,0.435512046416181,0.338238529017046,0.41443550153307
0.529341027931985,48423002101,"TX, Smith, 48423002101","32.1834108,-95.0593618",0.796954328967195,0.568163716925136,0.696904719002102,0.584682374765494,0
0.293670771336432,48423002102,"TX, Smith, 48423002102","32.2510654,-95.1081823",0.360258562232495,0.46495885152377,0.33380805969053,0.309328383235363,0
0.349985108224168,48423002200,"TX, Smith, 48423002200","32.1851417,-95.2269362",0.314897920662735,0.47892828170137,0.176531579164206,0.345311846320519,0.43425591327201
0.475648922398846,48423980000,"TX, Smith, 48423980000","32.3550896,-95.4030009",0.566907634613984,0.592248442826287,0.601625033915004,0.617463500638955,0
0.434276365871358,48425000100,"TX, Somervell, 48425000100","32.2180714,-97.7692171",0.52228532850505,0.641323859618901,0.354607415220071,0.65316522601277,0
0.364911144825941,48425000200,"TX, Somervell, 48425000200","32.2334569,-97.7505369",0.473876278896241,0.63222298711485,0.171107021711963,0.547349436406652,0
0.765024752657818,48427950101,"TX, Starr, 48427950101","26.650857,-98.6058228",0.86009686489123,0.654871533718043,0.9674375809383,0.399126566045502,0.943591217696014
0.594736060464845,48427950104,"TX, Starr, 48427950104","26.4602399,-98.8983008",0.728748553399729,0.647547244271744,0.967954964215726,0.629429540437025,0
0.579167399569932,48427950105,"TX, Starr, 48427950105","26.4008489,-98.9165236",0.948030879168628,0.586802779106049,0.982188707089237,0.378814632485743,0
0.601188674048228,48427950106,"TX, Starr, 48427950106","26.3412724,-98.7597718",0.850349875075075,0.652494361798781,0.994953210455698,0.508145922911588,0
0.679553041445593,48427950107,"TX, Starr, 48427950107","26.3508693,-98.786286",0.974172478439673,0.78557494762007,0.994702476284342,0.643315304883878,0
0.580096259985644,48427950108,"TX, Starr, 48427950108","26.4704697,-98.7768169",0.852811005151312,0.515387586581363,0.969115187761318,0.563167520434228,0
